Title,Link
"HEY — A delightfully fresh take on email + calendar, from ...",https://www.hey.com/
,"https://www.dictionary.com/browse/hey#:~:text=Phonetic%20(Standard)%20IPA-,interjection,surprise%2C%20bewilderment%2C%20etc.)"
,"https://www.britannica.com/dictionary/hey#:~:text=hey-,%2F%CB%88he%C9%AA%2F,express%20surprise%2C%20joy%2C%20or%20anger"
,"https://www.quora.com/Is-it-okay-to-say-hey-to-a-girl-as-a-greeting-if-youre-also-a-girl-Or-do-I-just-stick-with-hi#:~:text=%22Hey%22%20isn't%20bad,it's%20a%20big%20deal%20imho."
,https://www.quora.com/Why-do-people-just-text-me-hey-and-what-am-I-supposed-to-say-back
